CustomerID,purchase_cnt,item_cnt,recency,user_total,user_average,unique_products,average_interval,total_transactions,cancel_frequency,cancel_rate
13426,11,2213,0,3508.5,319.0,102,2.3,11,1,0.09
16131,6,1802,51,3506.5,584.4,55,2.44,6,0,0.0
14040,14,1515,40,3491.6,249.4,146,1.25,14,2,0.14
16458,18,2154,2,3482.7,193.5,52,1.78,18,0,0.0
17160,6,2838,31,3481.3,580.2,109,0.93,6,0,0.0
14907,10,1686,3,3478.8,347.9,125,2.18,10,3,0.3
18079,4,7027,45,3478.7,869.7,98,1.6,4,0,0.0
13082,10,4265,126,3473.1,347.3,61,2.94,10,1,0.1
17203,6,2809,35,3465.7,577.6,113,0.17,6,0,0.0
15410,8,1200,84,3450.8,431.4,48,1.46,8,0,0.0
13536,7,2126,1,3444.4,492.1,91,0.42,7,0,0.0
14395,12,1685,2,3444.1,287.0,181,1.06,12,3,0.25
16019,10,1637,1,3442.4,344.2,132,2.23,10,1,0.1
15974,8,2256,39,3429.6,428.7,141,1.41,8,1,0.13
14221,10,2190,42,3427.8,342.8,123,1.54,10,1,0.1
12727,8,2056,10,3425.7,428.2,108,2.35,8,1,0.13
12370,4,2349,51,3421.9,855.5,142,1.88,4,0,0.0
15129,11,1788,50,3417.7,310.7,53,2.94,11,0,0.0
13448,10,1610,16,3410.6,341.1,134,1.84,10,4,0.4
17758,8,2054,19,3408.2,426.0,310,0.57,8,0,0.0
17669,7,1910,42,3391.4,484.5,44,3.14,7,0,0.0
13198,8,2645,10,3384.1,423.0,200,1.54,8,2,0.25
13437,7,1263,14,3381.5,483.1,141,1.07,7,0,0.0
17230,11,1517,264,3374.9,306.8,49,1.38,11,3,0.27
13842,9,1766,58,3372.3,374.7,154,1.51,9,0,0.0
13014,16,884,2,3365.4,210.3,67,2.29,16,6,0.38
15228,5,2248,66,3357.2,671.4,109,1.84,5,1,0.2
12562,7,1745,8,3355.1,479.3,96,1.2,7,0,0.0
13993,12,883,32,3355.1,279.6,64,2.46,12,3,0.25
17576,22,1858,8,3348.3,152.2,242,0.89,22,3,0.14
13334,3,1698,82,3343.6,1114.5,200,0.87,3,0,0.0
16360,8,2088,4,3340.0,417.5,363,0.13,8,2,0.25
13015,5,1609,53,3339.6,667.9,156,1.13,5,0,0.0
15113,4,2319,9,3339.1,834.8,76,0.47,4,1,0.25
14227,15,1811,26,3315.7,221.0,117,1.42,15,5,0.33
16556,7,1890,66,3313.8,473.4,144,1.43,7,0,0.0
13373,3,1651,60,3312.3,1104.1,135,1.38,3,0,0.0
15676,5,2230,9,3309.1,661.8,190,1.28,5,2,0.4
13148,17,1794,29,3309.0,194.6,236,0.99,17,5,0.29
16818,13,2150,10,3306.6,254.4,171,1.04,13,2,0.15
15505,6,2300,52,3293.1,548.9,88,1.1,6,1,0.17
17183,8,1264,7,3286.9,410.9,42,1.31,8,2,0.25
12406,3,1809,22,3280.8,1093.6,92,1.5,3,1,0.33
12429,4,1484,9,3279.5,819.9,78,4.0,4,0,0.0
17723,6,792,127,3276.4,546.1,4,9.67,6,0,0.0
15484,5,2978,1,3276.4,655.3,132,0.44,5,1,0.2
17725,14,2085,16,3261.9,233.0,113,1.33,14,3,0.21
15981,8,1794,24,3257.3,407.2,51,3.05,8,0,0.0
14841,6,1770,53,3256.2,542.7,102,2.26,6,0,0.0
12553,14,1901,8,3238.2,231.3,94,1.73,14,4,0.29
16717,9,1550,9,3232.5,359.2,177,1.54,9,3,0.33
15622,16,1552,3,3224.5,201.5,169,1.31,16,7,0.44
13880,13,1842,21,3219.8,247.7,125,2.11,13,0,0.0
14702,18,1429,1,3210.3,178.4,196,1.06,18,1,0.06
12594,9,1772,37,3208.2,356.5,49,2.52,9,0,0.0
16107,7,1176,17,3204.2,457.7,16,5.53,7,0,0.0
16011,16,1975,8,3200.0,200.0,97,1.76,16,0,0.0
13868,2,1964,7,3192.5,1596.3,32,0.97,2,0,0.0
13758,7,1844,11,3190.6,455.8,104,3.12,7,0,0.0
14844,4,1833,63,3189.8,797.5,87,1.38,4,0,0.0
15443,8,1630,1,3173.5,396.7,236,0.86,8,1,0.13
15764,10,2009,81,3169.4,316.9,147,1.08,10,4,0.4
16041,3,1584,30,3166.4,1055.5,6,22.2,3,0,0.0
17685,7,1907,16,3155.8,450.8,88,2.83,7,0,0.0
14145,5,636,46,3148.2,629.6,6,15.55,5,1,0.2
15632,10,2049,15,3147.3,314.7,106,1.49,10,2,0.2
17050,6,1541,96,3135.8,522.6,165,0.69,6,0,0.0
16837,12,1535,31,3133.9,261.2,121,1.31,12,1,0.08
13952,3,1353,211,3130.8,1043.6,116,0.2,3,1,0.33
17863,6,2626,59,3129.4,521.6,109,2.12,6,0,0.0
13685,7,5056,2,3119.4,445.6,29,1.53,7,0,0.0
12417,12,1488,3,3110.3,259.2,154,1.91,12,3,0.25
17672,4,1672,43,3106.6,776.6,105,2.33,4,2,0.5
14388,10,1899,8,3098.3,309.8,120,1.97,10,2,0.2
13135,1,4300,196,3096.0,3096.0,1,0.0,1,0,0.0
14175,7,1455,51,3092.8,441.8,138,1.72,7,4,0.57
15065,6,1337,37,3090.1,515.0,146,1.64,6,2,0.33
12569,33,1733,2,3089.4,93.6,90,1.61,33,1,0.03
13047,16,1355,46,3089.1,193.1,105,1.69,16,7,0.44
14257,6,1677,51,3087.3,514.6,89,2.52,6,1,0.17
13268,14,3484,17,3084.2,220.3,252,0.58,14,4,0.29
17231,14,1714,12,3075.6,219.7,292,0.65,14,4,0.29
14235,6,1943,10,3074.1,512.4,64,3.21,6,1,0.17
12647,13,1383,22,3074.1,236.5,76,3.07,13,1,0.08
17220,14,1850,24,3067.7,219.1,300,0.74,14,0,0.0
17059,5,1840,29,3061.7,612.3,290,0.67,5,0,0.0
13742,14,1103,16,3059.5,218.5,199,0.97,14,2,0.14
15708,11,1147,40,3056.4,277.9,117,1.21,11,4,0.36
16218,8,2077,29,3054.9,381.9,56,3.87,8,1,0.13
14099,12,2153,16,3054.6,254.5,164,1.36,12,1,0.08
13362,5,1316,3,3051.9,610.4,126,1.73,5,1,0.2
16940,3,2169,52,3049.9,1016.6,226,0.78,3,0,0.0
15491,7,1607,95,3046.1,435.2,105,0.93,7,1,0.14
12668,6,1532,7,3041.8,507.0,112,2.19,6,2,0.33
12643,6,1788,128,3041.6,506.9,10,12.0,6,0,0.0
16607,16,2822,17,3038.7,189.9,140,1.97,16,2,0.13
16678,15,2370,2,3025.2,201.7,92,1.68,15,3,0.2
13631,12,460,99,3021.8,251.8,6,15.27,12,1,0.08
16905,8,1380,5,3020.7,377.6,117,1.84,8,1,0.13
18094,7,2518,81,3017.3,431.0,39,3.04,7,0,0.0
12597,5,2091,19,3016.1,603.2,179,1.22,5,1,0.2
12754,3,6481,235,3010.7,1003.6,49,1.18,3,0,0.0
17799,11,1750,22,3009.3,273.6,280,0.84,11,1,0.09
16156,13,1236,8,3002.2,230.9,108,2.24,13,4,0.31
16709,5,839,84,2999.3,599.9,63,2.56,5,0,0.0
12502,5,794,95,2995.9,599.2,101,1.52,5,0,0.0
14307,6,2058,88,2995.7,499.3,150,1.59,6,0,0.0
18272,7,1896,2,2988.8,427.0,96,1.48,7,1,0.14
16326,15,658,5,2987.6,199.2,157,1.1,15,1,0.07
14456,13,2828,5,2981.7,229.4,571,0.15,13,4,0.31
15687,11,1308,8,2981.5,271.0,119,1.93,11,2,0.18
15998,6,1987,36,2969.9,495.0,365,0.67,6,1,0.17
15861,9,2521,12,2969.4,329.9,337,0.47,9,1,0.11
13520,7,1629,58,2967.7,424.0,48,3.6,7,1,0.14
15854,12,922,4,2966.0,247.2,104,2.62,12,0,0.0
16497,6,1396,49,2965.7,494.3,128,2.1,6,0,0.0
14639,8,1428,52,2952.3,369.0,138,1.78,8,2,0.25
14146,6,1886,8,2949.6,491.6,183,1.43,6,1,0.17
17659,14,1484,3,2938.3,209.9,126,2.32,14,2,0.14
16393,20,1526,2,2935.8,146.8,121,1.04,20,7,0.35
12613,5,1575,31,2932.3,586.5,122,1.48,5,1,0.2
13869,4,1640,123,2926.9,731.7,228,0.81,4,0,0.0
14565,6,1529,95,2923.8,487.3,110,2.13,6,2,0.33
12916,5,1075,138,2921.1,584.2,53,1.75,5,1,0.2
18087,3,3570,144,2917.3,972.4,6,31.4,3,2,0.67
14543,21,595,3,2910.6,138.6,40,3.8,21,5,0.24
14868,9,1387,3,2909.0,323.2,94,1.6,9,1,0.11
17512,11,2750,28,2903.5,264.0,60,2.63,11,1,0.09
16686,9,1936,47,2902.7,322.5,403,0.57,9,2,0.22
17924,13,1141,1,2894.3,222.6,27,10.05,13,6,0.46
12619,11,3331,16,2893.5,263.0,47,2.82,11,3,0.27
14251,5,1674,1,2879.7,575.9,37,0.73,5,0,0.0
18144,12,1341,7,2873.8,239.5,26,9.15,12,0,0.0
15628,10,1882,4,2865.6,286.6,85,2.32,10,1,0.1
14005,5,2466,9,2864.8,573.0,52,2.51,5,0,0.0
17728,4,1465,3,2860.7,715.2,153,0.5,4,1,0.25
14530,6,1394,25,2855.5,475.9,139,1.28,6,0,0.0
12910,8,1584,23,2848.2,356.0,46,3.07,8,0,0.0
16633,7,1134,17,2846.7,406.7,113,1.45,7,1,0.14
14852,6,1747,58,2836.7,472.8,96,1.37,6,0,0.0
13451,6,2119,26,2836.1,472.7,314,0.71,6,1,0.17
18145,4,2613,12,2831.0,707.8,172,1.38,4,0,0.0
13901,5,1691,72,2829.3,565.9,143,1.67,5,0,0.0
14299,18,2006,8,2820.7,156.7,93,2.27,18,9,0.5
14535,4,1812,59,2818.0,704.5,278,0.58,4,1,0.25
12480,4,1657,28,2804.6,701.1,126,2.12,4,0,0.0
12758,2,2135,116,2791.6,1395.8,84,1.67,2,0,0.0
17739,8,856,11,2786.0,348.3,29,7.43,8,1,0.13
14711,11,937,10,2774.7,252.2,215,0.75,11,0,0.0
13769,16,1152,2,2771.9,173.2,73,2.57,16,6,0.38
17644,17,1741,1,2769.0,162.9,103,1.91,17,6,0.35
12906,5,1677,11,2768.6,553.7,54,1.12,5,0,0.0
14032,18,1942,2,2761.5,153.4,51,2.58,18,7,0.39
15114,10,3096,30,2760.6,276.1,136,1.38,10,0,0.0
15984,11,1805,2,2759.9,250.9,217,1.4,11,1,0.09
16081,5,1452,56,2758.0,551.6,169,1.44,5,0,0.0
14626,7,1387,8,2757.1,393.9,108,1.8,7,3,0.43
16871,7,1244,22,2746.2,392.3,130,1.81,7,1,0.14
17504,10,1456,206,2745.3,274.5,112,0.83,10,1,0.1
14112,12,1596,22,2743.6,228.6,115,1.49,12,5,0.42
12388,6,1454,15,2741.1,456.8,56,3.17,6,0,0.0
17213,11,1167,40,2741.1,249.2,85,2.0,11,4,0.36
16928,19,2069,80,2738.7,144.1,70,1.43,19,2,0.11
13174,3,1348,16,2736.0,912.0,226,1.22,3,0,0.0
16003,5,1185,29,2735.4,547.1,82,3.24,5,0,0.0
17084,2,1699,35,2733.1,1366.5,145,0.0,2,0,0.0
16316,12,1450,64,2730.7,227.6,119,1.92,12,4,0.33
14854,8,1810,78,2730.1,341.3,110,1.52,8,1,0.13
14903,10,1486,21,2729.2,272.9,227,0.72,10,5,0.5
16764,18,1227,3,2728.0,151.6,207,0.2,18,5,0.28
14125,3,1628,10,2720.6,906.9,159,0.41,3,0,0.0
18230,10,1298,9,2716.6,271.7,32,4.05,10,3,0.3
15356,10,1637,31,2715.7,271.6,214,0.68,10,0,0.0
14572,10,1393,3,2714.2,271.4,189,1.23,10,3,0.3
15993,10,2017,8,2713.0,271.3,332,0.07,10,3,0.3
14121,6,2054,3,2710.3,451.7,147,0.35,6,2,0.33
13285,4,2051,23,2709.1,677.3,157,1.44,4,0,0.0
12598,8,1882,9,2699.8,337.5,80,2.24,8,1,0.13
15521,12,1675,36,2699.7,225.0,116,1.1,12,4,0.33
12840,6,1481,143,2695.3,449.2,66,0.73,6,2,0.33
14107,8,1788,51,2688.5,336.1,61,2.54,8,1,0.13
17386,6,1902,7,2686.4,447.7,23,5.85,6,0,0.0
13230,15,1491,4,2674.1,178.3,384,0.63,15,1,0.07
13870,10,1292,2,2670.3,267.0,88,2.54,10,2,0.2
13735,8,1046,24,2668.0,333.5,154,1.07,8,4,0.5
15321,4,1164,49,2663.5,665.9,83,2.33,4,1,0.25
15796,10,857,1,2662.7,266.3,70,2.28,10,2,0.2
13971,11,1810,8,2662.6,242.1,117,1.79,11,3,0.27
12395,15,2092,15,2662.3,177.5,90,2.44,15,3,0.2
14439,1,526,319,2661.2,2661.2,32,0.0,1,0,0.0
13654,6,2126,43,2660.2,443.4,154,1.42,6,0,0.0
13851,3,1705,95,2651.5,883.8,77,2.41,3,0,0.0
15673,4,1421,88,2649.7,662.4,105,1.8,4,0,0.0
14713,12,1610,9,2647.3,220.6,145,1.05,12,1,0.08
14732,10,1338,8,2646.3,264.6,101,2.3,10,2,0.2
15514,13,1653,12,2632.1,202.5,94,1.87,13,2,0.15
16618,6,1362,31,2630.6,438.4,79,3.03,6,1,0.17
17596,7,3943,23,2624.8,375.0,166,1.35,7,0,0.0
18210,6,1398,1,2621.4,436.9,109,2.0,6,0,0.0
14262,8,1645,8,2618.2,327.3,87,1.63,8,0,0.0
13771,5,1470,64,2616.4,523.3,113,1.55,5,1,0.2
12836,4,1062,59,2610.4,652.6,148,1.46,4,0,0.0
18097,7,1649,7,2607.7,372.5,65,3.3,7,1,0.14
17069,13,1459,28,2606.8,200.5,108,2.32,13,4,0.31
15671,10,1679,18,2605.5,260.6,51,3.23,10,3,0.3
15752,8,1943,39,2600.3,325.0,233,0.83,8,1,0.13
16255,10,1758,16,2599.4,259.9,145,1.28,10,2,0.2
15696,12,1005,33,2599.3,216.6,139,1.7,12,4,0.33
17402,12,700,4,2598.8,216.6,32,6.4,12,0,0.0
13644,5,2060,8,2597.5,519.5,144,0.66,5,1,0.2
15782,4,863,9,2593.9,648.5,34,1.86,4,1,0.25
14408,7,1590,10,2590.6,370.1,59,2.47,7,0,0.0
13983,13,1170,29,2590.5,199.3,91,3.04,13,1,0.08
13895,5,1364,21,2588.1,517.6,97,1.21,5,1,0.2
13021,12,1336,4,2584.4,215.4,103,2.71,12,3,0.25
13422,2,1317,51,2581.7,1290.8,126,0.1,2,1,0.5
13911,9,2731,57,2580.9,286.8,120,1.71,9,0,0.0
18260,8,1466,172,2580.2,322.5,86,1.35,8,2,0.25
16919,11,1400,156,2577.4,234.3,140,0.66,11,0,0.0
12685,6,1507,28,2575.1,429.2,116,0.43,6,0,0.0
16241,13,1423,9,2574.7,198.1,338,0.56,13,0,0.0
17655,8,956,10,2571.7,321.5,66,3.87,8,1,0.13
16308,4,8000,37,2560.0,640.0,1,74.67,4,0,0.0
14397,23,1852,0,2556.7,111.2,18,2.27,23,4,0.17
13804,7,1452,30,2553.3,364.8,122,1.96,7,0,0.0
17346,16,1596,3,2551.4,159.5,297,0.77,16,1,0.06
12670,6,1305,10,2550.6,425.1,54,2.67,6,1,0.17
13136,11,1312,50,2545.4,231.4,97,2.28,11,6,0.55
14676,8,2498,31,2543.2,317.9,30,6.28,8,2,0.25
12456,4,1573,44,2542.1,635.5,102,1.71,4,1,0.25
12408,8,1364,32,2541.7,317.7,79,2.17,8,3,0.38
14334,9,1730,16,2539.5,282.2,98,2.11,9,1,0.11
12473,4,2299,53,2529.7,632.4,136,0.84,4,1,0.25
17317,5,1074,46,2524.0,504.8,8,4.3,5,2,0.4
18075,14,1434,23,2523.9,180.3,96,2.23,14,4,0.29
16912,14,1011,23,2515.9,179.7,88,2.94,14,3,0.21
15245,3,1784,134,2515.8,838.6,55,1.44,3,0,0.0
13883,9,1363,1,2512.6,279.2,108,2.18,9,4,0.44
13344,3,952,67,2511.7,837.2,115,1.83,3,0,0.0
17700,6,1261,16,2508.9,418.2,118,2.41,6,2,0.33
15572,7,1201,4,2502.8,357.5,165,1.3,7,0,0.0
15033,11,1648,4,2502.7,227.5,309,0.65,11,1,0.09
13471,4,1583,1,2501.8,625.5,214,0.18,4,0,0.0
17449,8,1113,2,2500.2,312.5,177,1.29,8,1,0.13
17314,11,1878,24,2499.5,227.2,119,2.15,11,3,0.27
16477,7,1415,63,2494.5,356.4,111,2.12,7,0,0.0
15485,3,1245,30,2472.7,824.2,57,4.18,3,0,0.0
14546,9,1267,4,2469.4,274.4,251,0.6,9,4,0.44
15271,16,1244,7,2467.0,154.2,183,1.36,16,1,0.06
12438,2,1169,14,2466.8,1233.4,83,1.33,2,0,0.0
12356,3,1541,22,2466.6,822.2,51,5.41,3,0,0.0
17131,5,983,5,2463.2,492.6,78,0.53,5,0,0.0
13784,11,2493,9,2462.8,223.9,9,10.77,11,0,0.0
13507,4,1593,3,2459.4,614.9,145,0.89,4,0,0.0
14659,12,1183,8,2456.5,204.7,147,1.19,12,3,0.25
17965,14,1479,37,2456.2,175.4,265,1.06,14,0,0.0
16710,10,1822,19,2455.2,245.5,267,0.89,10,0,0.0
12913,5,1417,4,2453.6,490.7,36,7.74,5,0,0.0
17682,7,1349,10,2452.6,350.4,47,3.06,7,1,0.14
15750,9,1776,2,2448.8,272.1,214,1.25,9,1,0.11
18245,8,1769,7,2448.2,306.0,153,2.01,8,1,0.13
13695,15,1599,31,2444.1,162.9,45,2.68,15,0,0.0
14243,14,1097,8,2444.0,174.6,95,2.53,14,4,0.29
14163,4,890,87,2443.1,610.8,35,3.04,4,0,0.0
13588,12,2550,15,2439.4,203.3,130,1.36,12,3,0.25
14842,8,1142,35,2437.0,304.6,127,1.75,8,4,0.5
13975,7,1678,31,2433.1,347.6,239,0.75,7,1,0.14
12380,5,1109,21,2423.6,484.7,76,1.64,5,1,0.2
14766,8,1323,8,2423.1,302.9,111,2.68,8,2,0.25
13658,7,1009,9,2421.5,345.9,91,1.76,7,2,0.29
12726,7,3132,28,2411.1,344.4,56,2.84,7,0,0.0
13949,6,2470,2,2407.5,401.3,123,0.58,6,0,0.0
17164,8,1476,32,2405.2,300.6,89,1.72,8,1,0.13
17589,4,1630,60,2402.9,600.7,171,0.72,4,0,0.0
15980,3,1560,88,2398.9,799.6,40,3.95,3,0,0.0
16143,7,909,3,2380.2,340.0,73,3.18,7,1,0.14
18065,15,1024,5,2380.1,158.7,110,2.62,15,1,0.07
13722,4,1400,120,2369.2,592.3,75,1.91,4,1,0.25
15606,11,700,57,2368.0,215.3,49,3.03,11,2,0.18
15527,9,970,18,2365.8,262.9,125,2.1,9,1,0.11
17071,14,1178,8,2365.7,169.0,101,2.06,14,5,0.36
14493,7,1279,7,2362.8,337.5,95,1.21,7,2,0.29
12625,3,1563,211,2362.3,787.4,73,1.24,3,1,0.33
17722,6,1568,96,2360.8,393.5,111,2.29,6,2,0.33
12721,7,1939,31,2359.0,337.0,133,2.13,7,1,0.14
17634,9,838,36,2358.6,262.1,209,1.02,9,0,0.0
14440,5,588,8,2357.7,471.5,33,6.61,5,0,0.0
13141,6,1535,84,2355.2,392.5,111,1.74,6,1,0.17
15089,6,1322,10,2353.1,392.2,134,0.85,6,0,0.0
14930,3,1156,108,2348.0,782.7,115,1.33,3,0,0.0
12455,5,2084,73,2339.9,468.0,84,2.65,5,0,0.0
18259,3,714,24,2338.6,779.5,27,8.34,3,0,0.0
15140,8,1563,52,2330.2,291.3,73,2.68,8,1,0.13
14239,13,986,43,2323.5,178.7,83,2.37,13,2,0.15
17444,2,2092,151,2322.4,1161.2,128,0.16,2,0,0.0
12708,16,1250,29,2321.6,145.1,83,2.12,16,6,0.38
15755,8,1397,1,2318.9,289.9,127,1.98,8,2,0.25
17434,9,1661,2,2317.8,257.5,98,0.61,9,2,0.22
14701,12,836,10,2310.2,192.5,266,0.92,12,3,0.25
14290,6,913,11,2307.4,384.6,90,3.43,6,1,0.17
15288,5,775,43,2306.5,461.3,80,3.7,5,0,0.0
12578,4,1135,21,2305.3,576.3,109,2.81,4,2,0.5
12600,10,742,28,2304.3,230.4,30,6.6,10,0,0.0
15785,8,1594,29,2303.8,288.0,58,3.09,8,3,0.38
12360,3,1156,52,2302.1,767.4,104,1.18,3,0,0.0
15105,7,1211,18,2298.9,328.4,90,1.16,7,0,0.0
15270,9,1459,15,2298.2,255.4,22,6.28,9,2,0.22
17211,9,1309,26,2294.7,255.0,149,1.63,9,1,0.11
17313,2,1382,17,2288.1,1144.0,24,0.52,2,1,0.5
14808,14,2028,39,2277.8,162.7,178,0.53,14,6,0.43
13704,10,1500,5,2277.1,227.7,109,0.63,10,1,0.1
17954,16,2215,5,2274.2,142.1,326,0.76,16,4,0.25
18257,11,1011,39,2274.0,206.7,97,2.12,11,3,0.27
15704,4,1024,140,2273.8,568.5,78,0.65,4,0,0.0
14502,14,1421,19,2273.5,162.4,359,0.49,14,3,0.21
14466,7,1006,29,2272.4,324.6,35,4.83,7,0,0.0
16550,9,1526,108,2266.3,251.8,163,1.0,9,4,0.44
15932,11,2016,4,2265.8,206.0,88,2.59,11,3,0.27
14554,4,1433,10,2260.1,565.0,143,0.21,4,0,0.0
17838,6,1391,26,2259.9,376.7,95,2.66,6,1,0.17
12520,6,1386,79,2259.1,376.5,117,1.33,6,1,0.17
14030,8,1391,18,2258.1,282.3,203,1.51,8,0,0.0
17530,10,1464,1,2254.6,225.5,298,0.96,10,0,0.0
13994,6,928,3,2254.3,375.7,121,0.99,6,0,0.0
14309,10,1553,8,2245.3,224.5,68,3.04,10,1,0.1
12517,5,1324,28,2243.8,448.8,230,0.59,5,1,0.2
15370,8,766,40,2238.9,279.9,61,3.28,8,1,0.13
16293,12,978,8,2236.7,186.4,102,3.02,12,2,0.17
13700,10,2269,26,2233.6,223.4,138,1.57,10,0,0.0
16782,19,696,10,2230.3,117.4,103,1.89,19,6,0.32
15281,12,1191,58,2225.3,185.4,120,1.87,12,3,0.25
14825,12,989,3,2221.0,185.1,82,3.07,12,0,0.0
12755,3,867,249,2220.7,740.2,4,29.0,3,1,0.33
13527,8,1664,33,2218.6,277.3,153,1.35,8,1,0.13
14432,6,1990,9,2218.3,369.7,249,0.22,6,0,0.0
15665,2,1634,168,2213.8,1106.9,91,0.66,2,0,0.0
12653,2,919,148,2209.9,1105.0,37,3.52,2,0,0.0
13115,14,1534,8,2205.6,157.5,92,2.73,14,10,0.71
16771,5,1465,33,2197.5,439.5,197,1.22,5,0,0.0
14776,13,2688,51,2195.6,168.9,44,1.96,13,2,0.15
14700,3,1314,32,2195.1,731.7,80,1.86,3,0,0.0
18242,4,1009,72,2192.9,548.2,71,1.86,4,0,0.0
17591,8,999,73,2192.7,274.1,81,1.87,8,1,0.13
15797,3,872,113,2192.4,730.8,7,31.83,3,0,0.0
13365,3,1238,8,2191.2,730.4,122,1.6,3,1,0.33
13680,5,1261,1,2188.8,437.8,163,1.59,5,1,0.2
13831,6,739,16,2188.2,364.7,57,5.04,6,0,0.0
13862,10,1682,18,2187.3,218.7,97,2.23,10,2,0.2
15179,7,1907,18,2186.2,312.3,91,3.68,7,2,0.29
16735,7,1501,78,2185.5,312.2,86,2.21,7,2,0.29
14226,7,1289,28,2184.2,312.0,64,3.39,7,2,0.29
16628,6,1202,29,2183.0,363.8,79,1.74,6,1,0.17
17696,14,1712,38,2180.8,155.8,77,2.67,14,6,0.43
14211,13,1221,53,2180.3,167.7,86,2.12,13,4,0.31
12397,2,1242,35,2175.3,1087.7,108,0.83,2,0,0.0
14560,24,1223,7,2174.2,90.6,39,4.67,24,2,0.08
16076,11,1363,3,2173.5,197.6,71,1.58,11,1,0.09
15722,6,1018,35,2169.9,361.7,47,3.7,6,1,0.17
16743,8,1998,29,2166.9,270.9,89,1.72,8,1,0.13
15394,4,886,9,2164.6,541.1,53,4.2,4,0,0.0
12935,8,1852,2,2156.4,269.6,80,2.46,8,1,0.13
17188,9,1253,11,2153.2,239.2,69,4.28,9,2,0.22
14341,9,1395,45,2151.1,239.0,109,2.13,9,1,0.11
16456,5,1145,99,2150.3,430.1,78,2.56,5,0,0.0
16966,9,1979,8,2149.0,238.8,8,8.0,9,2,0.22
13224,3,1509,60,2147.8,715.9,100,0.85,3,1,0.33
16209,5,1130,88,2146.8,429.4,35,3.67,5,0,0.0
17272,5,1776,42,2144.5,428.9,70,1.91,5,1,0.2
15811,9,1013,17,2142.9,238.1,114,2.58,9,3,0.33
13317,9,1003,64,2140.1,237.8,101,2.19,9,3,0.33
14828,3,2172,196,2139.8,713.3,17,8.75,3,0,0.0
18061,10,955,21,2119.4,211.9,18,7.67,10,0,0.0
14360,4,1139,31,2118.0,529.5,104,0.54,4,0,0.0
18008,9,1581,70,2116.2,235.1,24,8.55,9,0,0.0
14691,5,707,30,2114.3,422.9,50,2.6,5,0,0.0
16379,5,1404,4,2112.1,422.4,86,0.69,5,1,0.2
12856,8,1056,7,2110.2,263.8,151,0.18,8,2,0.25
18077,11,1653,8,2110.1,191.8,97,1.8,11,0,0.0
18173,4,1220,86,2106.8,526.7,23,6.27,4,0,0.0
16057,10,826,4,2105.6,210.6,108,2.15,10,3,0.3
17442,10,1450,29,2098.7,209.9,93,2.53,10,4,0.4
13755,10,1215,3,2097.6,209.8,230,0.19,10,1,0.1
15058,11,1052,25,2097.4,190.7,197,1.09,11,0,0.0
13908,5,1372,79,2097.2,419.4,98,1.77,5,1,0.2
12615,4,1365,2,2093.2,523.3,81,1.66,4,0,0.0
15815,5,1844,63,2092.8,418.6,32,4.17,5,0,0.0
13265,5,1740,53,2092.7,418.5,66,2.47,5,0,0.0
15235,12,1232,217,2092.3,174.4,125,1.18,12,0,0.0
13297,4,963,7,2089.9,522.5,52,1.03,4,0,0.0
16954,9,1054,0,2085.1,231.7,40,6.77,9,0,0.0
17191,7,1164,28,2083.8,297.7,162,1.45,7,0,0.0
14306,3,1073,51,2083.4,694.5,33,1.0,3,1,0.33
14461,3,761,148,2082.9,694.3,171,0.64,3,0,0.0
17768,3,1122,8,2081.9,694.0,77,1.63,3,0,0.0
13632,6,950,24,2081.1,346.8,119,1.54,6,1,0.17
16407,10,1093,12,2079.7,208.0,99,1.8,10,0,0.0
15123,2,1147,7,2076.9,1038.5,87,2.05,2,0,0.0
14515,6,1110,17,2076.9,346.2,68,2.07,6,0,0.0
12684,6,1973,7,2073.6,345.6,59,2.12,6,0,0.0
14810,11,1006,40,2070.3,188.2,103,1.32,11,0,0.0
13517,4,1328,59,2067.5,516.9,122,0.87,4,1,0.25
17744,6,3196,3,2066.8,344.5,105,2.82,6,0,0.0
14315,7,856,21,2064.3,294.9,60,2.75,7,1,0.14
12928,5,1472,35,2062.7,412.5,59,3.9,5,0,0.0
16281,1,934,72,2062.1,2062.1,17,0.0,1,0,0.0
15834,6,953,70,2061.9,343.7,241,1.12,6,2,0.33
18241,18,1047,9,2058.1,114.3,60,2.0,18,1,0.06
13571,12,1709,12,2057.7,171.5,154,0.72,12,0,0.0
14407,8,1383,107,2057.3,257.2,64,2.35,8,3,0.38
18231,6,806,192,2054.7,342.4,106,0.77,6,1,0.17
14209,7,686,10,2053.8,293.4,54,3.74,7,1,0.14
12948,8,1077,16,2053.7,256.7,82,2.12,8,1,0.13
13450,6,1982,26,2043.7,340.6,32,2.74,6,0,0.0
18283,16,1355,3,2039.6,127.5,262,0.47,16,0,0.0
17667,5,1029,66,2035.7,407.1,84,2.04,5,0,0.0
17086,6,1858,7,2035.1,339.2,75,0.6,6,0,0.0
14232,8,1913,31,2028.3,253.5,79,2.03,8,3,0.38
16358,5,1301,1,2024.9,405.0,82,1.68,5,1,0.2
16875,9,1044,64,2023.5,224.8,94,2.25,9,4,0.44
14001,3,958,45,2023.3,674.4,33,8.86,3,0,0.0
15341,1,812,80,2020.5,2020.5,17,0.0,1,0,0.0
16409,5,1301,36,2020.1,404.0,143,1.23,5,0,0.0
14188,10,1145,8,2018.9,201.9,34,4.31,10,4,0.4
